model,kanal,id,url,topic_manual,topic2_manual,topic_ai,tone_manual,tone_ai,reason_ai,seconds
qwen3.6:27b,iribnews,344063,https://t.me/iribnews/344063,other,,other,neutral,neutral,"The post announces a ceremonial cleaning of a religious shrine in preparation for the holy month of Muharram, which is a cultural/religious event not covered by the specific political or military topics.",23.6
qwen3.6:27b,iribnews,329437,https://t.me/iribnews/329437,military,,military,triumphant,threatening,"The post features a military commander celebrating a victory over US forces and explicitly threatening future retaliation against invaders, which fits the 'military' topic and 'threatening' tone definitions.",27.6
qwen3.6:27b,iribnews,357781,https://t.me/iribnews/357781,economy,,economy,neutral,neutral,"The post reports on the status of imports and exports, which are core economic indicators related to trade volumes.",18.4
qwen3.6:27b,iribnews,358956,https://t.me/iribnews/358956,foreign_affairs,,military,neutral,neutral,"The post reports on a military arms deal between Israel and Greece, which are involved in the broader conflict context, classifying it as military rather than general foreign affairs.",22.7
qwen3.6:27b,iribnews,347981,https://t.me/iribnews/347981,mourning_commemoration,,mourning_commemoration,neutral,neutral,"The post details the logistical arrangements and committees for the funeral procession of the late Supreme Leader, which falls under mourning and commemoration.",23.3
qwen3.6:27b,iribnews,315925,https://t.me/iribnews/315925,domestic_politics,,domestic_politics,neutral,neutral,"The post reports on a court verdict sentencing a football figure to prison, which falls under domestic legal matters.",19.2
qwen3.6:27b,iribnews,357169,https://t.me/iribnews/357169,other,,other,neutral,neutral,"The post reports on an earthquake, which falls under natural events and accidents, classified as 'other'.",20.0
qwen3.6:27b,iribnews,335302,https://t.me/iribnews/335302,foreign_affairs,,foreign_affairs,neutral,neutral,"The post reports on a statement by the UK Prime Minister regarding foreign policy and avoiding war, which falls under events in other countries not involving Iran directly.",19.2
qwen3.6:27b,iribnews,354020,https://t.me/iribnews/354020,domestic_politics,,domestic_politics,neutral,neutral,"The post reports on administrative procedures for passenger registration during the Arbaeen pilgrimage, which falls under public services and government operations.",20.9
qwen3.6:27b,iribnews,353086,https://t.me/iribnews/353086,diplomacy,,diplomacy,threatening,accusatory,"The post features Iranian Foreign Minister Araghchi criticizing US policy and officials, which falls under Iran's foreign relations and diplomatic stance.",22.6
qwen3.6:27b,iribnews,352073,https://t.me/iribnews/352073,military,,military,neutral,neutral,"The post reports on air raid sirens and shelter alerts in Bahrain, which is classified as a military topic because Gulf states are considered directly involved in the war involving Iran, the USA, and Israel.",22.6
qwen3.6:27b,iribnews,327680,https://t.me/iribnews/327680,military,foreign_affairs,military,neutral,neutral,"The post reports on Al Jazeera's characterization of the war as a crime against humanity and genocide, which are classified as descriptive legal terms under the rules, resulting in a neutral tone.",23.2
qwen3.6:27b,iribnews,333345,https://t.me/iribnews/333345,diplomacy,military,military,triumphant,neutral,"The post reports on an analyst's assessment of the war's outcome, focusing on US failure and isolation, which falls under military events involving Iran, USA, and Israel.",26.6
qwen3.6:27b,iribnews,349202,https://t.me/iribnews/349202,mourning_commemoration,,mourning_commemoration,neutral,neutral,"The post describes a funeral ceremony and people paying their last respects to the deceased Supreme Leader, which falls under mourning and commemoration.",18.8
qwen3.6:27b,iribnews,329787,https://t.me/iribnews/329787,diplomacy,,diplomacy,neutral,neutral,"The post reports on a formal diplomatic letter from Iran's Atomic Energy Organization to the IAEA regarding the attack on the Bushehr nuclear plant, which falls under international relations and negotiations with international organizations.",37.0
qwen3.6:27b,irna_1313,390281,https://t.me/irna_1313/390281,other,,other,neutral,neutral,"The post reports on weather forecasts including rain and wind, which falls under the 'other' category for nature and weather.",21.2
qwen3.6:27b,irna_1313,418067,https://t.me/irna_1313/418067,economy,,economy,neutral,neutral,"The post reports on the performance and index growth of the Tehran Stock Exchange, which falls under market developments.",19.3
qwen3.6:27b,irna_1313,420907,https://t.me/irna_1313/420907,other,,other,neutral,neutral,"The post provides religious prayer times and a hadith, which falls under general cultural/religious information not covered by the specific political or military topics.",17.6
qwen3.6:27b,irna_1313,389625,https://t.me/irna_1313/389625,domestic_politics,,domestic_politics,neutral,neutral,"The post discusses government policy regarding family stability and social challenges, which falls under domestic politics.",21.3
qwen3.6:27b,irna_1313,446034,https://t.me/irna_1313/446034,foreign_affairs,,foreign_affairs,neutral,neutral,"The post reports on a naval incident between Turkey and Israel, which are not part of the Iran-US-Israel war axis defined in the military topic, making it a foreign affairs event; the tone is neutral as it reports the event factually without explicit threats, accusations, or emotional language.",27.3
qwen3.6:27b,irna_1313,415696,https://t.me/irna_1313/415696,other,,other,neutral,neutral,"The post describes fans entering a stadium for the World Cup opening ceremony, which falls under sports and culture.",14.3
qwen3.6:27b,irna_1313,389097,https://t.me/irna_1313/389097,ideology_propaganda,,ideology_propaganda,neutral,neutral,"The post describes a commemorative rally for the anniversary of the Islamic Revolution, focusing on the ideological theme of national unity and solidarity, which falls under ideology_propaganda.",22.5
qwen3.6:27b,irna_1313,405007,https://t.me/irna_1313/405007,other,,other,neutral,neutral,"The post is a feature article about the International Red Cross and Red Crescent Day, focusing on humanitarian aid workers rather than military, political, or economic matters.",23.5
qwen3.6:27b,irna_1313,443511,https://t.me/irna_1313/443511,domestic_politics,,domestic_politics,neutral,neutral,"The post reports on the President's directive for government agencies to reduce fuel consumption and vehicle usage, which constitutes an internal government decision and administrative action.",21.7
qwen3.6:27b,irna_1313,443117,https://t.me/irna_1313/443117,domestic_politics,diplomacy,domestic_politics,mobilizing,mobilizing,"The post features a military commander calling for unity and support for officials to achieve future victories, which constitutes a mobilizing tone, while the content focuses on internal social cohesion and political stance rather than specific military operations or foreign policy negotiations.",28.1
qwen3.6:27b,irna_1313,386139,https://t.me/irna_1313/386139,economy,,economy,neutral,neutral,"The post reports on the decline of exchange rates for major currencies in the integrated market, which falls under the economy topic, and presents this information factually without evaluative or emotional language.",25.6
qwen3.6:27b,irna_1313,421393,https://t.me/irna_1313/421393,other,,other,neutral,neutral,"The post provides religious prayer times and a hadith, which falls under general cultural/religious information not covered by the specific political or military topics.",19.9
qwen3.6:27b,irna_1313,404884,https://t.me/irna_1313/404884,other,,other,neutral,neutral,"The post reports on the release of a wild cat into a national park, which falls under nature and wildlife conservation.",16.2
qwen3.6:27b,irna_1313,428159,https://t.me/irna_1313/428159,military,,military,neutral,neutral,"The post reports on military strikes and missile impacts in Iran, which falls under the definition of military events involving Iran.",19.0
qwen3.6:27b,irna_1313,406101,https://t.me/irna_1313/406101,other,,other,neutral,neutral,"The post discusses mental health issues (grief vs. depression) and psychological well-being, which falls under the 'other' category as it is not related to politics, military, or economy.",23.0
qwen3.6:27b,irna_1313,439115,https://t.me/irna_1313/439115,domestic_politics,,domestic_politics,neutral,neutral,"The post details government-provided free healthcare services and insurance coverage for specific groups, which falls under public services and internal government decisions.",20.9
qwen3.6:27b,irna_1313,426137,https://t.me/irna_1313/426137,mourning_commemoration,ideology_propaganda,mourning_commemoration,neutral,neutral,"The post focuses on commemorative events and personal memories of the late Supreme Leader, fitting the mourning_commemoration topic, and uses standard revolutionary labels without explicit grief language, resulting in a neutral tone.",27.4
qwen3.6:27b,irna_1313,412493,https://t.me/irna_1313/412493,resistance_axis,,resistance_axis,neutral,neutral,"The post reports on statements by a Hamas official regarding the situation in Gaza, which falls under the resistance axis topic, and uses neutral reporting tone as it conveys claims without explicit threats, accusations against specific individuals in the text, or mobilizing calls.",25.7
qwen3.6:27b,irna_1313,418220,https://t.me/irna_1313/418220,economy,diplomacy,economy,neutral,neutral,"The post discusses trade volumes, bilateral trade goals, and economic cooperation between Iran and Russia, which falls under the economy topic.",21.4
qwen3.6:27b,irna_1313,403042,https://t.me/irna_1313/403042,domestic_politics,,domestic_politics,neutral,neutral,"The post reports on a meeting between the Minister of Culture and a survivor of the school attack, which is an internal government activity and social interaction rather than a military operation or mourning ceremony.",21.7
